path	sentence
common_voice_ha_26872861.mp3	Ina tsoron hakan gaskiya kenan.
common_voice_ha_26872862.mp3	Wannan mawaƙin tauraron mawaƙa ne.
common_voice_ha_26872863.mp3	Kawai ina son ni da ke mu samu farin ciki.
common_voice_ha_26872865.mp3	Matsaloli kaɗan suka rage a warware.
common_voice_ha_26872869.mp3	An kawo maka wannan da safen nan.
common_voice_ha_26872893.mp3	Musa ya nemi shawarar Ladi.
common_voice_ha_26872895.mp3	Musa bai san a ina aka haife shi ba.
common_voice_ha_26872896.mp3	Toh, menene sirrin ka?
common_voice_ha_26872897.mp3	Hauwa! Ba mamaki mu yi bacci cikin kwanyar hankali a daren nan.
common_voice_ha_26872898.mp3	Zai iya faɗa mana wani abu.
common_voice_ha_26872915.mp3	Abinda Mustapha ya faɗa ya bada ma'ana sosai.
common_voice_ha_26872916.mp3	Kada ka kalle ta kai tsaye.
common_voice_ha_26872917.mp3	Ko Abdullahi na da makullin gidanki?
common_voice_ha_26872918.mp3	An fi saninsa a kai na.
common_voice_ha_26872919.mp3	Wannan soja ya zama kwamandan
common_voice_ha_26872952.mp3	Har yanzu muna kokarin mu gano wajenda Musa yake zama.
common_voice_ha_26872953.mp3	Ba har sai mun rasa lafiyarmu ba ne muke sanin alherinsa.
common_voice_ha_26872954.mp3	Mun kwana kan ciyawa muna kallon taurari, don mu gano ma'anar rayuwa.
common_voice_ha_26872955.mp3	Ana iya ganin Tijjani a bango.
common_voice_ha_26872956.mp3	Wannan lamuran! Na manta da dan makullin na!
common_voice_ha_26872979.mp3	Samun littafin wani muhimmin ɓangare ne na koyo.
common_voice_ha_26872981.mp3	Wani ƙaton tsauni dake kusa da ƙauyenmu ya tare kusan ranar baki ɗaya.
common_voice_ha_26872982.mp3	Mutum baya kirga hakoran doki na kyauta.
common_voice_ha_26872983.mp3	Yaushe ne lokacin ƙarshe da kuka zauna a otal?
common_voice_ha_26872984.mp3	Idan ba ka bi a hankali ba za ka karye.
common_voice_ha_26872990.mp3	Nawa za mu kashe a tafiyar?
common_voice_ha_26872991.mp3	Ko akwai wani kogi wani waje nan kusa?
common_voice_ha_26872992.mp3	Wannan ce jikar ki, Nina.
common_voice_ha_26872993.mp3	Naayi kokarin faɗa maka haka tun shekaru uku da suka gabata.
common_voice_ha_26872994.mp3	Hassan na zuwa asibitin masu taɓin hankali tun watan Oktoba.
common_voice_ha_26873024.mp3	Wannan ba abu bane da na san yadda zan yi.
common_voice_ha_26873025.mp3	An samar da jikin dabbobi daga ƙwayoyin halitta.
common_voice_ha_26873027.mp3	Hasken ya kashewa Aliko ido.
common_voice_ha_26873029.mp3	Ya sauƙar da miyan a ƙasa.
common_voice_ha_26873125.mp3	Yakamata ace Mista Brown ya gyara magananka kafin gabatarwar.
common_voice_ha_26873126.mp3	Ko bear sun kawo wa mutane hari anan wajen?
common_voice_ha_26873127.mp3	Ya yaga wasikar yana hawaye.
common_voice_ha_26873129.mp3	Bana jin komai zai canza.
common_voice_ha_26873150.mp3	Ibrahim da Hauwa sun kasa kamewa daga dariya.
common_voice_ha_26873151.mp3	Mun ji dadin lokacin sosai.
common_voice_ha_26873152.mp3	Kin yi sa'a da ba wanda ya ganki kina wannan.
common_voice_ha_26873154.mp3	Nafi son turanci.
common_voice_ha_26873185.mp3	Mustapha ba zai bar ni in yi hakan ba.
common_voice_ha_26873186.mp3	Ga ƙofar da Mr. Jones ya ƙera acan.
common_voice_ha_26873187.mp3	Ina tunanin gidan da zan kasance cikin wanda zanyi farin ciki.
common_voice_ha_26873188.mp3	Ya kamata ka dakata da yin hakan yanzun nan.
common_voice_ha_26873189.mp3	Ina ganin zai fi idan muka bari zuwa gobe sai mu yi.
common_voice_ha_26873225.mp3	Babban alƙawari ne.
common_voice_ha_26873226.mp3	Sumbatarka da koken na da ɗaci.
common_voice_ha_26873227.mp3	Ibrahim na son zuwa Australia, amma ya yanki tikitin jirgin da zai tafi Vienna.
common_voice_ha_26873228.mp3	Idan ka shiga kasan ruwa, riƙe hanci da hurawa don kauda kunnuwan ka.
common_voice_ha_26873229.mp3	A narkar da cakulet da bota sannan a juya su da kyau.
common_voice_ha_26873254.mp3	Ba na jin zan iya haka a ciki.
common_voice_ha_26873255.mp3	Na rinjayi tunanin zuciya ta.
common_voice_ha_26873256.mp3	Mata da Maza, yanzu mun sauka a filin jirgin saman Tokyo.
common_voice_ha_26873257.mp3	Ki buƙatar abin hawa zuwa gida?
common_voice_ha_26873258.mp3	kuma tare da zazzabi
common_voice_ha_26873285.mp3	Habibu ya farka daga barci mai nauyi.
common_voice_ha_26873286.mp3	United State na da kyakkyawar alaƙa da Mexico.
common_voice_ha_26873287.mp3	An ɗauki shanu ababnen bauta a India.
common_voice_ha_26873288.mp3	An shirya sunayen yadda jaruman za su jeru kan daɓen wasan.
common_voice_ha_26873289.mp3	Ku neme ni tare Mr Smith.
common_voice_ha_26873322.mp3	An yi shiru mai yawa.
common_voice_ha_26873323.mp3	Me kuka fi jin kewa game da Australia?
common_voice_ha_26873325.mp3	Ana zargin wannan dan siyasan yana da alaƙa da ayyukan ta'addanci.
common_voice_ha_26873326.mp3	Har yanzu ban ga sakamakon ba.
common_voice_ha_26873358.mp3	Ɗauki kuɗinka ka kashe! Ni ba na siyarwa ba ne.
common_voice_ha_26873359.mp3	Na ga mai wasan bandariya da wani ƙaton jan hanci.
common_voice_ha_26873360.mp3	Bugs Bunny zomo ne.
common_voice_ha_26873361.mp3	Abinda ya faru a sanya jikina ya yi sanyi.
common_voice_ha_26873362.mp3	Bana jin daɗin bacci ba tare da sumabatar sai da safe ba.
common_voice_ha_26873374.mp3	Muna sayar da kaya don samun kamasho.
common_voice_ha_26873375.mp3	Tijjani zai yi hasara.
common_voice_ha_26873376.mp3	Kai dalibi ne na kwarai.
common_voice_ha_26873377.mp3	kuma wannan shine lokacin da ya dace da zazzaɓin ku
common_voice_ha_26873379.mp3	Zai fi idan aka raba jami'an tsaron zuwa gida biyar.
common_voice_ha_26873450.mp3	Da ka faɗa mini haka tun da farko.
common_voice_ha_26873451.mp3	Igiyar ruwan da ta tarwatse a gaɓar kogin; abin gwani ban sha'awa.
common_voice_ha_26873452.mp3	Kungiyoyin sun bayana yanayi takwas a kan ayyukan gwamnati:
common_voice_ha_26873454.mp3	Mamayewar subpleural, fasa hauka, da karfafawa na iya fitowa yayinda cutan na girma.
common_voice_ha_26873456.mp3	Ina so in yi hakan a yau, amma Ishaku ya roƙe ni in ƙi.
common_voice_ha_26873467.mp3	Hafsat matar yayana ce.
common_voice_ha_26873468.mp3	Ina ne mafi kusa sashen adana ɗakin ajiya?
common_voice_ha_26873469.mp3	Sun ce ba su iya tuna da yawa.
common_voice_ha_26873470.mp3	Wadannan karnukan ku ne?
common_voice_ha_26873471.mp3	Me yasa kawai kuka yi hakan?
common_voice_ha_26873490.mp3	kuma ina so ka bayana inda ciwon kirjin yake
common_voice_ha_26873491.mp3	Yusuf yace Ladi ta daamu da abun da ya faru.
common_voice_ha_26873492.mp3	Habibu yayi girma sosai.
common_voice_ha_26873493.mp3	Sake mun yaro na.
common_voice_ha_26873494.mp3	Bai kamata Jalal ya dawo ba.
common_voice_ha_26873517.mp3	Zan tambayi Abdullahi wajenda ya je.
common_voice_ha_26873519.mp3	Ba na jin an yarda da Jalal ta yi hakan.
common_voice_ha_26873521.mp3	Ibrahim ya girma ne a wani ƙauyen keɓe mai zurfi cikin tsaunuka.
common_voice_ha_26873522.mp3	Ina tunanin ke kyakkyawar ce.
common_voice_ha_26873523.mp3	Dabbobi ba abin wasa ba ne!
common_voice_ha_26873532.mp3	Akwai gidan adana kayan tarihi a nan garin?
common_voice_ha_26873533.mp3	Mafarki alamu ne na al'amuran lafiya.
common_voice_ha_26873534.mp3	Sojojin sun tilasta wa samari shiga soja.
common_voice_ha_26873537.mp3	Ina son a yiwa wasiƙar nan rijista.
common_voice_ha_26873539.mp3	Aliyu ya nemi mafita cikin sauƙi.
common_voice_ha_26873565.mp3	Na ga wani aikin dabba mai ban mamaki a circus.
common_voice_ha_26873566.mp3	Shin kun yarda ko baku yarda ba?
common_voice_ha_26873567.mp3	Kun ce zaku taimaka musu.
common_voice_ha_26873568.mp3	Yara nawane agurin?
common_voice_ha_26873569.mp3	Sun dauki fim din a ainihin sahara.
common_voice_ha_26873588.mp3	Ina da musamman haske fata da bai taba yi ba.
common_voice_ha_26873589.mp3	Aliyuaa ya ce zai taimakawa Lare ta yi wancan.
common_voice_ha_26873590.mp3	Ya aiko mana da waƙa mai shiga jiki.
common_voice_ha_26873591.mp3	A ce wannan yayi kama da gwanjo to an cuci gwanjo.
common_voice_ha_26873592.mp3	Shin kana so ka ci wannan?
common_voice_ha_26873616.mp3	Maimuna ta gano tarko aka ɗana mata.
common_voice_ha_26873617.mp3	Babangida na da kaya masu yawa a kwabar sa.
common_voice_ha_26873618.mp3	Mustapha yace yana shirin yin haka ranan Litinin.
common_voice_ha_26873619.mp3	Mun karɓi dukkan ayyukan dai-dai.
common_voice_ha_26873620.mp3	Magana ko gargaɗi ƙalilan ya ishi mai hankali.
common_voice_ha_26873658.mp3	Kamar Musa bai bata rai iri na Jummai.
common_voice_ha_26873660.mp3	Jami zai iya taimakawa.
common_voice_ha_26873661.mp3	A aji biyu, ana tsammani dalibai su na ilimin karatu da rubutu.
common_voice_ha_26873662.mp3	Jirgin ruwan yana kaiwa da komowa a tsakanin tsibiran.
common_voice_ha_26873663.mp3	Firaministan ya yi bayani kan almundahanar ba zai kare jama'a ba.
common_voice_ha_26873689.mp3	Sun sace dabbobi da dawakai.
common_voice_ha_26873691.mp3	Ya yi aiki na awanni.
common_voice_ha_26873693.mp3	Lokacin bazara a ƙasar Italiya, rana bata faɗuwa sai wajen ƙarfe tara na dare.
common_voice_ha_26873694.mp3	Ya ajiye wannan akwatin akan tebur.
common_voice_ha_26873695.mp3	Tsaya kusa.
common_voice_ha_26873745.mp3	Miji nagari shi ke samar da mata tagari.
common_voice_ha_26873748.mp3	Muna goyon bayan: Masu neman zaman lafiya da tsaro.
common_voice_ha_26873752.mp3	Mista White ya ce saboda taron nan, babu dakin da akoi.
common_voice_ha_26873757.mp3	Jami ta ji rauni sosai.
common_voice_ha_26873759.mp3	Ina da saurin tsorata.
common_voice_ha_26873779.mp3	Na duba sau biyu domin tabbatar bamu yi kowani kurakurai ba.
common_voice_ha_26873782.mp3	Babangida yasan inda Jummai zata je.
common_voice_ha_26873783.mp3	Na san Hassan na son Hamsatu ta yi hakan sabida Hassan.
common_voice_ha_26873784.mp3	yanzu na tura maku hoto
common_voice_ha_26873785.mp3	Idan ka hau wannan dutsen, zaku isa dakin Lab.
common_voice_ha_26873811.mp3	Shin Musa da Hamsatu suna zuwa majami'a?
common_voice_ha_26873812.mp3	Kin sanya janbaki?
common_voice_ha_26873813.mp3	Har yanzu kina shirin sayen sabuwar kwamfuta?
common_voice_ha_26873814.mp3	Dukkansu sun aminta da Mista Babangida ɗan kasuwa ne.
common_voice_ha_26873815.mp3	Hassan ba ya son tsayawa cikin layi.
common_voice_ha_26873836.mp3	Mayen na shan jini.
common_voice_ha_26873838.mp3	Aliyu da Zainabtu sun ce suna son koyar da faransanci.
common_voice_ha_26873839.mp3	Wasu mutane ba su da aiki sai sanya wasu cikin tashin hankali.
common_voice_ha_26873841.mp3	Oliva da Khalifat sun ce suna son na sai musu hoton zane.
common_voice_ha_26873843.mp3	Idan ka bani dama zan yi bayani.
common_voice_ha_26873862.mp3	Kun ga hoton?
common_voice_ha_26873863.mp3	Rashin motsa jiki na iya cutar da lafiyar ka.
common_voice_ha_26873864.mp3	Kalar ƙungiyarsa purple ce.
common_voice_ha_26873865.mp3	Babangida ya nuna kamar bana wasa, nima.
common_voice_ha_26873866.mp3	Ba wanda ya gwada zurfin kogin da kafafunsa biyu.
common_voice_ha_26873896.mp3	Sun gana da ƴan jarida.
common_voice_ha_26873898.mp3	Asabe ta nuna kamar tana cikin damuwa.
common_voice_ha_26873899.mp3	Soyayyar yanar gizo na iya zama haɗari.
common_voice_ha_26873901.mp3	Na yi mamakin da ka kasa tunawa.
common_voice_ha_26873902.mp3	Suna ganin bai kamata su yi haka ba.
common_voice_ha_26873912.mp3	Na so in san daga ina ne nike jin muryan.
common_voice_ha_26873914.mp3	Ka sha giya sosai?
common_voice_ha_26873915.mp3	Akwai mutane biyu da wata mace tsaye kusa da wata itaciya a wannan hoton.
common_voice_ha_26873917.mp3	Ya kashe fitila domin tattalin makamashin lantarki.
common_voice_ha_26873944.mp3	Kina da tabbacin Babangida zai iso kan lokaci?
common_voice_ha_26873945.mp3	Talabijin hanya ce mai mahimmanci don bayar da bayanai.
common_voice_ha_26873947.mp3	Ko za ka duba tayoyin?
common_voice_ha_26873948.mp3	Ba za ka bar Ishaku ya yi wannan ba, ko ba haka ba?
common_voice_ha_26873950.mp3	Ba ina son sarrafa ka bane.
common_voice_ha_26873968.mp3	Mustapha ya koyi cewa bai kamata yayi haka ba daga iyayen shi.
common_voice_ha_26873969.mp3	Babangida yana yin labaru ko yaushe.
common_voice_ha_26873970.mp3	Za mu daina zaɓuɓɓuka.
common_voice_ha_26873971.mp3	An shawarci wanke hannaye domin kiyaye yaduwar cutar.
common_voice_ha_26873972.mp3	Kuna da tabbacin haka?
common_voice_ha_26873993.mp3	Ban iya rawa ba lokacin da nake matashi.
common_voice_ha_26873994.mp3	Kada ka zama wawa mana.
common_voice_ha_26873996.mp3	Wutar ta rage ƙauyen dukka da toka.
common_voice_ha_26873998.mp3	Faransanci kaɗai na ke iyawa.
common_voice_ha_26874000.mp3	Ibrahim ya cakawa Asabe wuƙa.
common_voice_ha_26874031.mp3	Tawul din sam ba shi da amfani.
common_voice_ha_26874032.mp3	zazzabin ya fara karuwa a daren jiya
common_voice_ha_26874033.mp3	Bankunan Jamani na daga cikin bankunan Europe masu matsala.
common_voice_ha_26874035.mp3	Akwai rabin kwalbar giya cikin firji.
common_voice_ha_26874057.mp3	Gaba ɗaya ya lalata martabar kasar.
common_voice_ha_26874058.mp3	Ya kamata Jauro ya ci abinci mai yawa.
common_voice_ha_26874059.mp3	Tura filogi.
common_voice_ha_26874061.mp3	Chalie ya duba injin ba da amsa don ganin sakonni.
common_voice_ha_26874063.mp3	Lokacin da Hassan ya ganni zan tafi aiki.
common_voice_ha_26874069.mp3	Bana tsammanin Aliko zai yi amfani da wannan.
common_voice_ha_26874070.mp3	Mun cancanci zaɓe tun daga shekaru ashirin.
common_voice_ha_26874071.mp3	Jirgin ruwan ya nufi gabas.
common_voice_ha_26874072.mp3	Kina da ƙarfi.
common_voice_ha_26874073.mp3	Kin gano yadda zaki yi haka?
common_voice_ha_26874105.mp3	Mijinta ya kusa mutuwa.
common_voice_ha_26874106.mp3	Sirrin nan na damun ka.
common_voice_ha_26874107.mp3	Ina da niyan chin abinci a yau.
common_voice_ha_26874108.mp3	Menene illolin aikin kiwon lafiyar jama'a?
common_voice_ha_26874109.mp3	Yaya za ka kwatanta Jalal?
common_voice_ha_26874140.mp3	Jalal bata da gaskiya?
common_voice_ha_26874141.mp3	Na yi tsammani wannan irin sanyi ne.
common_voice_ha_26874142.mp3	Ba zai iya warwarewa ba.
common_voice_ha_26874143.mp3	Ina fatan Mustapha baya bukatar yin hakan.
common_voice_ha_26874144.mp3	Waɗannan waɗanne irin marasa hankali ne.
common_voice_ha_26874172.mp3	Amma gaskiya ko yaushe ina fada muku irin kalubalen da muke fuskanta.
common_voice_ha_26874173.mp3	Elvis ya bar ginin.
common_voice_ha_26874174.mp3	Wane lokaci Aliyu ke cin abinci?
common_voice_ha_26874176.mp3	Wannan labarin zama cikin talaucin, mafarkin wautar wata mata ne.
common_voice_ha_26874198.mp3	Ɗalibai shaɗaya ne suka karɓi kyauta.
common_voice_ha_26874199.mp3	Na ajiyeta a wancan filin, amma ba ta cim ma ba.
common_voice_ha_26874200.mp3	Gobarar da ta tashi daga gabaci, ta lalata tsakiyar birnin.
common_voice_ha_26874201.mp3	Wannan Injin zai haƙa dogon rami.
common_voice_ha_26874202.mp3	Za ka kalli Jami da Aisha?
common_voice_ha_26874214.mp3	Ban sa ran zan halarci taron ba.
common_voice_ha_26874215.mp3	Ta ce za ta kira ka daga baya.
common_voice_ha_26874216.mp3	Ya san abin da ya kamata ya yi.
common_voice_ha_26874217.mp3	Mun tattauna wasu batutuwan kasuwanci.
common_voice_ha_26874218.mp3	Ban taɓa sabunta tsarin aikina ba.
common_voice_ha_26874242.mp3	Ba wani tsakani cikin waɗannan zaɓin guda biyu.
common_voice_ha_26874243.mp3	Ya musanta cewar yana daga cikin masu laifin.
common_voice_ha_26874244.mp3	Asabe ta roke ni in bari ta shiga.
common_voice_ha_26874245.mp3	An yi mini tayin kofi ko shayi.
common_voice_ha_26874246.mp3	Ibrahim ya faɗa mun cewa yana shirin zuwa Australia.
common_voice_ha_26874264.mp3	Bani adireshin Hassan.
common_voice_ha_26874265.mp3	Kai kwararre ne sosai.
common_voice_ha_26874267.mp3	Zan ci tabbatar Aliko ba ya zuwa nan kan lokaci.
common_voice_ha_26874270.mp3	Ta miƙe wannan hanyar, da guduma da ƙusa a hannunta.
common_voice_ha_26874271.mp3	Zai taimaka mana idan kuna kiyaye otal mai zuwa yayin taron mu.
common_voice_ha_26874293.mp3	Beth ta ƙi yarda Chris ya sumbace ta, sabida ƙazantarsa.
common_voice_ha_26874294.mp3	Raguwa yanzu ba zai cutar ba nan gaba.
common_voice_ha_26874295.mp3	Da yake kara girma, ya koyi sanya komai inda ya dace.
common_voice_ha_26874296.mp3	Mun sumbaci juna.
common_voice_ha_26874297.mp3	Baccin awa guda kafin shabiyun dare ya fi na awa biyu bayan nan.
common_voice_ha_26874315.mp3	Ba ku da wata jaka da za a bincika?
common_voice_ha_26874316.mp3	Abotarku na da muhimmanci.
common_voice_ha_26874318.mp3	Injin na aiki sosai.
common_voice_ha_26874319.mp3	Giwar Afirka na da babban kunne fiye da giwar Asiya.
common_voice_ha_26874320.mp3	Ku faɗa min idan wani baƙon abu ya faru.
common_voice_ha_26874342.mp3	Daraktan wasan gudun yace hanyar za ta cika da ruwan sama ko ƙanƙara.
common_voice_ha_26874343.mp3	Wasu lokutan raywa sai a hankali.
common_voice_ha_26874345.mp3	Ya fitar da hannunsa domin ya marabce mu.
common_voice_ha_26874348.mp3	Yana da shafin yanar gizo domin kasuwancinsa.
common_voice_ha_26874350.mp3	Na sayi mudu biyar na masana'anta a cikin shagon.
common_voice_ha_26874373.mp3	Tun da dadewa na tsane ka.
common_voice_ha_26874374.mp3	Na kasa gane kan gadon lakcar darasin motsa jikin da ta yi mana.
common_voice_ha_26874375.mp3	Sakaliya ce.
common_voice_ha_26874376.mp3	Iyakar abinda za mu yi yanzu ke nan.
common_voice_ha_26874377.mp3	An karanta bayani kan ƙin tsarin shirin zamantakewa.
common_voice_ha_26874388.mp3	Ta yaya za mu yi haka?
common_voice_ha_26874389.mp3	Na san Ishaku da Hamsatu sun sani.
common_voice_ha_26874390.mp3	Zan tsaya a Moscow tsahon kwanaki shida.
common_voice_ha_26874391.mp3	Wannan bishiyar ta tsaya tsawan shekera biyar data gabata.
common_voice_ha_26874392.mp3	Jirgin kasan ya tafi ya barni.
common_voice_ha_26874398.mp3	Rana ce mai kyau.
common_voice_ha_26874399.mp3	Irin wannan jin daɗin da nake samu ya wuce ni.
common_voice_ha_26874400.mp3	Ka lalata farfajiya ta dace da maganin kashe maye, kamar gurɓataccen ruwan gida.
common_voice_ha_26874401.mp3	Na ɗan kula da ra'ayinsa.
common_voice_ha_26874402.mp3	Habibu ya taimakawa mahaifiyarsa dafa abincin dare.
common_voice_ha_26874426.mp3	Ina da akwatun taimakon farko a banɗaki na.
common_voice_ha_26874427.mp3	Samar da lantarki daga hasken rana bai da barazana ga muhalli.
common_voice_ha_26874428.mp3	Kai ina mamakin wannan duniya da mutanan cikinta!
common_voice_ha_26874429.mp3	Abin na matuƙar damun Yusuf bayan ya dena shan tabar turkey.
common_voice_ha_26874430.mp3	Tsohon cocin na arewacin birnin.
common_voice_ha_26874449.mp3	Ina ta yiwa Jauroa dariya.
common_voice_ha_26874450.mp3	Me ya sa ka yi kuka?
common_voice_ha_26874451.mp3	Abu mai kaushi na yi wa lallausar fatar yaro rauni.
common_voice_ha_26874452.mp3	Ka san Jami na son barasa.
common_voice_ha_26874453.mp3	Shin Yusuf na da damar yin haka yanzu?
common_voice_ha_26874460.mp3	Manomi na sayar da biredin manoma a kasuwa.
common_voice_ha_26874461.mp3	Jami'an tsaron da ke bakin kofar jirgin sun tantance jakunansu.
common_voice_ha_26874462.mp3	Musa ya ce bai kamata Rifkatu ta yi hakan ba.
common_voice_ha_26874463.mp3	Me ya sa aka bar yaron shi kaɗai? Ina mahaifiyarsa?
common_voice_ha_26874464.mp3	Ina Melissa?
common_voice_ha_26874480.mp3	Bincikar kowande irin cuta kamar haka:
common_voice_ha_26874481.mp3	Bana tsammanin akwai bukatar na ci gaba da zama anan.
common_voice_ha_26874482.mp3	Tana zama ido biyu, kowanne dare har sai mijinta ya komo gida.
common_voice_ha_26874483.mp3	An kashe Ibrahim ta hanyar rataya bisa laifin kisan da bai aikata ba.
common_voice_ha_26874484.mp3	Kar ka taba kwatanta matar ka da wata matar.
common_voice_ha_26874505.mp3	Musa na da katon gida.
common_voice_ha_26874506.mp3	Ku san ko wane lokaci Mustapha na kusan aikata haka.
common_voice_ha_26874507.mp3	Kungiyar masana kimiyya sun tsaya, sun shirya don fara gwajin.
common_voice_ha_26874508.mp3	Ibrahim baya cikin Boston.
common_voice_ha_26874509.mp3	Mr. Tijjani ya yi wauta da ya amince da shawarar.
common_voice_ha_26874520.mp3	Japan na buƙatar hulɗa da ƙasashen yamma.
common_voice_ha_26874521.mp3	Shi ya sa Ishaku da Zainab suke nan.
common_voice_ha_26874522.mp3	Akwai kyakkyawar dangantakar soyayya tsakanin su.
common_voice_ha_26874523.mp3	Tarin fasaha ya fi yawa a zane-zanen ƙwararrun Dutch.
common_voice_ha_26874524.mp3	Zaka iya ranta mini kudi?
common_voice_ha_26874564.mp3	Ki na jin tsoro?
common_voice_ha_26874565.mp3	Babu bukatar kiran suna.
common_voice_ha_26874566.mp3	Abdullahi zai je Boston a mako mai zuwa.
common_voice_ha_26874567.mp3	Yusuf ya bani scotch.
common_voice_ha_26874568.mp3	Ko za ku tafi tare da ni?
common_voice_ha_26874595.mp3	Ba za su iya ganina ba.
common_voice_ha_26874596.mp3	Yan bindiga sun kai masa hari. Sun doke shi suka kwashe walat.
common_voice_ha_26874597.mp3	Babangida ya sayi dokin sa a wajen gwanjo.
common_voice_ha_26874598.mp3	Jami ya ɓoye kuɗinsa cikin durowar ofis ɗin.
common_voice_ha_26874600.mp3	Ba murna bane samun abokai da suke zuwa daga nesa ba kusa ba?
common_voice_ha_26874609.mp3	Akwai karancin abin Sanya Kariyar Fuska na asibiti a duniya.
common_voice_ha_26874610.mp3	Bani da wani korafi.
common_voice_ha_26874611.mp3	Zan taimaki ɗan uwana wanke kwanuka bayan cin abinci.
common_voice_ha_26874612.mp3	Za mu ci gaba da tuna ta har abada.
common_voice_ha_26874613.mp3	Sannunku, ko nan ne sashin ma'aikata?
common_voice_ha_26874616.mp3	Sun tattaɓa kan karnukansu.
common_voice_ha_26874617.mp3	Zan ba ku wata damar sake yin hakan.
common_voice_ha_26874618.mp3	Shagon siyar da kyautukan na hawa na biyu.
common_voice_ha_26874619.mp3	Kowane hali ka tsinci kan ka, to akwai mafita.
common_voice_ha_26874620.mp3	Aliko ya ce baya jin yunwa.
common_voice_ha_26874636.mp3	Babban iyakokin tsarin mu sune yawan lambar makin bayanai.
common_voice_ha_26874637.mp3	Aliyu da Hauwa sun faɗa min ba su ji tsoro ba.
common_voice_ha_26874638.mp3	Akwai abubuwa da yawa da za mu iya kiyaye muhallinmu.
common_voice_ha_26874639.mp3	Jami ya faɗawa kowa yana jin sanyi.
common_voice_ha_26874640.mp3	Kamshin kofi ne ya tashe ni a barci.
common_voice_ha_26874651.mp3	An harbi mayen da harsashin azurfa.
common_voice_ha_26874653.mp3	Akwai wani abun sa'a a ciki.
common_voice_ha_26874654.mp3	Ban tabbatar da wajenda zan saka wannan ba.
common_voice_ha_26874655.mp3	Me zan rubuta a nan?
common_voice_ha_26874657.mp3	Ba kya tsammanin ni nayi, ko ba haka ba?
common_voice_ha_26874687.mp3	Shin kun sanar da Jalal?
common_voice_ha_26874688.mp3	Ko waye zai jagoranci ɓangaren su, ku kula da shi yadda ya kamata.
common_voice_ha_26874690.mp3	Ci gaban halin kirki da girma a bayyane suke cikin samartaka.
common_voice_ha_26874691.mp3	Wataƙila an hana ku canza wuraren zama a jirgin.
common_voice_ha_26874692.mp3	Lokacin da Jauro ya je makaranta firamare, an bashi mukamin mataimakin mai koyarwa.
common_voice_ha_26874720.mp3	Sun ce ba su samu ba.
common_voice_ha_26874721.mp3	Ya nemi taimako daga abokinsa.
common_voice_ha_26874722.mp3	Ba shine ainihin abinda na ke soba, amma kuma na siya.
common_voice_ha_26874723.mp3	Kyawunki ya sani cikin wani yanayi.
common_voice_ha_26874724.mp3	Ana amfani dashi wajen tabbatar da ciwo wanda aka gano ko kuma yake ayanzu.
common_voice_ha_26874730.mp3	Abdullahi bai saba a yi watsi da shi ba.
common_voice_ha_26874731.mp3	Bana jin tsoron su kuma.
common_voice_ha_26874734.mp3	Abun da zaka yi kawai shine bude baƙi da ci abinci.
common_voice_ha_26874736.mp3	Yanzu, don Allah - ku wanke hannuwanku kuma kada ku taɓa fuskarku!
common_voice_ha_26874750.mp3	Yana gama aikinsa.
common_voice_ha_26874751.mp3	Na ji dadi da ba a yi ni mace na.
common_voice_ha_26874752.mp3	Hadiza na son yin barci cikin farin ciki.
common_voice_ha_26874753.mp3	Abdullahi na adana bayanan dokar, shi yasa ya cika zama a gida.
common_voice_ha_26874754.mp3	Ina cikin brass band.
common_voice_ha_26874760.mp3	Yaron ya damu da keke.
common_voice_ha_26874761.mp3	Yana da tunani fiye da babansa.
common_voice_ha_26874762.mp3	Na je wannan kwabon cikin walet dina domin ya bani sa'a.
common_voice_ha_26874763.mp3	Ya ce ya yi fushi.
common_voice_ha_26874764.mp3	Ina da labarin da mujallar matafiya ta amince da shi.
common_voice_ha_26874776.mp3	na manta da sanadin wannan ciwon kirji
common_voice_ha_26874778.mp3	Na yadda da ita.
common_voice_ha_26874780.mp3	Galibi sun fi rayuwa da madara.
common_voice_ha_26874781.mp3	Ina son ganin abin da ke cikin durowar.
common_voice_ha_26874832.mp3	Khalifat ta faɗa min ya kamata ta tafi.
common_voice_ha_26874834.mp3	Ta sanya kayan wanki cikin injin wanki.
common_voice_ha_26874838.mp3	Tayar ta fara lalacewa.
common_voice_ha_26874840.mp3	Shin ka amince da Yusuf yanzu?
common_voice_ha_26874856.mp3	Na tsani dangantaka.
common_voice_ha_26874857.mp3	Ina godiya da taimakon da za ka yi min.
common_voice_ha_26874858.mp3	Ya shiga wajen shaƙatawar jiya.
common_voice_ha_26874859.mp3	Idan ka ci gaba da yi mini ihu ba za mu iya magana ba.
common_voice_ha_26874860.mp3	Thomas ya sanya kayansa cikin kwandon kayan wanki.
common_voice_ha_26874874.mp3	Nasan ya kamata na yi haka, amma ban yi ba.
common_voice_ha_26874876.mp3	Akwai casu fa.
common_voice_ha_26874878.mp3	Yana da wahala Bitrusa ya daidaita fuskarsa.
common_voice_ha_26874879.mp3	Daya daga waɗannan mutanen na iya kasancewa ita ce.
common_voice_ha_26874881.mp3	Kuna magana da Ishaku kuwa tun da ya tafi?
common_voice_ha_26874882.mp3	Kowa ya daki wawan.
common_voice_ha_26874883.mp3	Na rantse ban san komai ba.
common_voice_ha_26874884.mp3	Wannan na da daraja?
